sweep_parameter,sweep_wert,variante,wiederholung,generation,beste_fitness,mittlere_fitness,stdabw_fitness,anzahl_spezies,ziel_erreicht
node_add_prob,0.5,V1,0,57,14.28574,-11.39709,4.29223,17,0
node_add_prob,0.5,V1,0,58,14.28574,-11.02654,4.99196,16,0
node_add_prob,0.5,V1,0,59,14.28574,-10.40768,6.0662,15,0
node_add_prob,0.5,V1,0,60,14.28574,-10.41083,6.55565,17,0
node_add_prob,0.5,V1,0,61,14.28574,-10.29283,6.77949,17,0
node_add_prob,0.5,V1,0,62,14.28574,-9.77769,7.42235,18,0
node_add_prob,0.5,V1,0,63,14.28574,-9.6278,7.53069,16,0
node_add_prob,0.5,V1,0,64,14.28574,-9.38411,8.15839,13,0
node_add_prob,0.5,V1,0,65,14.04113,-9.89514,7.54999,12,0
node_add_prob,0.5,V1,0,66,14.04113,-9.57847,7.899,11,0
node_add_prob,0.5,V1,0,67,14.04113,-9.20494,8.45551,10,0
node_add_prob,0.5,V1,0,68,14.04113,-9.37778,8.19976,10,0
node_add_prob,0.5,V1,0,69,14.04113,-9.02001,8.58765,11,0
node_add_prob,0.5,V1,0,70,14.28574,-8.22777,9.14151,10,0
node_add_prob,0.5,V1,0,71,14.28574,-8.34858,9.0359,10,0
node_add_prob,0.5,V1,0,72,14.28574,-8.39952,9.0451,12,0
node_add_prob,0.5,V1,0,73,14.28574,-8.08036,9.29747,12,0
node_add_prob,0.5,V1,0,74,14.28574,-8.11492,9.41148,12,0
node_add_prob,0.5,V1,0,75,14.28574,-8.54191,9.00005,12,0
node_add_prob,0.5,V1,0,76,14.28574,-8.13586,9.22515,12,0
node_add_prob,0.5,V1,0,77,14.28574,-7.63352,9.63114,11,0
node_add_prob,0.5,V1,0,78,14.28574,-7.45241,9.71644,11,0
node_add_prob,0.5,V1,0,79,14.28574,-7.25743,9.8271,11,0
node_add_prob,0.5,V1,0,80,14.28574,-6.70806,10.5754,10,0
node_add_prob,0.5,V1,0,81,14.28574,-5.78817,11.01669,9,0
node_add_prob,0.5,V1,0,82,14.28574,-5.78323,11.15767,8,0
node_add_prob,0.5,V1,0,83,14.28574,-5.79376,11.10186,8,0
node_add_prob,0.5,V1,0,84,14.28574,-6.25271,10.91881,8,0
node_add_prob,0.5,V1,0,85,14.28574,-5.90486,10.94601,8,0
node_add_prob,0.5,V1,0,86,14.28574,-6.39985,10.80735,7,0
node_add_prob,0.5,V1,0,87,14.28574,-5.26121,11.43081,7,0
node_add_prob,0.5,V1,0,88,14.28574,-5.53219,11.18161,7,0
node_add_prob,0.5,V1,0,89,14.28574,-5.22901,11.53978,5,0
node_add_prob,0.5,V1,0,90,14.28574,-5.61988,11.29343,6,0
node_add_prob,0.5,V1,0,91,14.28574,-4.57652,11.77709,7,0
node_add_prob,0.5,V1,0,92,14.28574,-4.88379,11.73547,8,0
node_add_prob,0.5,V1,0,93,14.28574,-4.37778,11.8797,8,0
node_add_prob,0.5,V1,0,94,14.28574,-5.35352,11.34271,9,0
node_add_prob,0.5,V1,0,95,14.28574,-5.3046,11.38585,9,0
node_add_prob,0.5,V1,0,96,14.04113,-5.06091,11.56067,10,0
node_add_prob,0.5,V1,0,97,14.28574,-3.86966,11.96906,10,0
node_add_prob,0.5,V1,0,98,14.28574,-3.66843,12.16189,8,0
node_add_prob,0.5,V1,0,99,14.28574,-4.01419,11.81913,8,0
node_add_prob,0.5,V1,1,0,0.31733,-14.58927,1.34851,12,0
node_add_prob,0.5,V1,1,1,0.31733,-13.55806,1.90677,12,0
node_add_prob,0.5,V1,1,2,0.31733,-13.23935,1.95191,12,0
node_add_prob,0.5,V1,1,3,6.64113,-13.10784,2.25681,12,0
node_add_prob,0.5,V1,1,4,6.64113,-12.8615,2.71876,12,0
node_add_prob,0.5,V1,1,5,7.60546,-12.70173,3.17627,14,0
node_add_prob,0.5,V1,1,6,7.60546,-12.28083,3.39637,14,0
node_add_prob,0.5,V1,1,7,11.74309,-11.82066,4.02295,14,0
node_add_prob,0.5,V1,1,8,11.74309,-11.43222,4.37142,14,0
node_add_prob,0.5,V1,1,9,11.74309,-11.3295,4.49804,14,0
node_add_prob,0.5,V1,1,10,11.74309,-10.82996,4.60271,14,0
node_add_prob,0.5,V1,1,11,11.74309,-10.54038,4.77287,14,0
node_add_prob,0.5,V1,1,12,20.94113,-10.6016,4.79503,15,0
node_add_prob,0.5,V1,1,13,20.94113,-10.26629,4.92926,20,0
node_add_prob,0.5,V1,1,14,20.94113,-9.88719,4.9053,20,0
node_add_prob,0.5,V1,1,15,20.94113,-9.61753,4.95574,20,0
node_add_prob,0.5,V1,1,16,20.94113,-9.36783,5.12024,19,0
node_add_prob,0.5,V1,1,17,20.94113,-9.51481,5.08985,18,0
node_add_prob,0.5,V1,1,18,20.94113,-9.06578,5.29413,18,0
node_add_prob,0.5,V1,1,19,20.94113,-9.16834,5.29964,17,0
node_add_prob,0.5,V1,1,20,20.94113,-8.66187,5.26724,18,0
node_add_prob,0.5,V1,1,21,20.94113,-8.73652,5.36902,18,0
node_add_prob,0.5,V1,1,22,20.94113,-8.68206,5.19993,19,0
node_add_prob,0.5,V1,1,23,20.94113,-8.65946,5.11611,18,0
node_add_prob,0.5,V1,1,24,20.94113,-8.36202,5.15368,16,0
node_add_prob,0.5,V1,1,25,20.94113,-8.41806,5.47466,15,0
node_add_prob,0.5,V1,1,26,20.94113,-8.55295,5.53051,14,0
node_add_prob,0.5,V1,1,27,20.94113,-8.46567,5.38347,15,0
node_add_prob,0.5,V1,1,28,20.94113,-8.34852,5.41968,14,0
node_add_prob,0.5,V1,1,29,20.94113,-8.45791,5.34817,14,0
node_add_prob,0.5,V1,1,30,11.74309,-8.56027,5.25082,15,0
node_add_prob,0.5,V1,1,31,11.74309,-8.50078,5.12865,15,0
node_add_prob,0.5,V1,1,32,11.74309,-8.64762,5.30149,17,0
node_add_prob,0.5,V1,1,33,11.74309,-8.46617,5.115,17,0
node_add_prob,0.5,V1,1,34,11.74309,-8.74539,5.16177,17,0
node_add_prob,0.5,V1,1,35,11.74309,-8.5209,5.09934,17,0
node_add_prob,0.5,V1,1,36,9.94113,-8.72001,4.94817,15,0
node_add_prob,0.5,V1,1,37,9.94113,-8.36221,4.95117,15,0
node_add_prob,0.5,V1,1,38,9.94113,-8.18459,4.99129,15,0
node_add_prob,0.5,V1,1,39,9.94113,-8.68292,5.05337,15,0
node_add_prob,0.5,V1,1,40,9.94113,-8.48245,5.17404,15,0
node_add_prob,0.5,V1,1,41,9.94113,-8.2242,5.1103,14,0
node_add_prob,0.5,V1,1,42,9.94113,-8.04911,5.09974,14,0
node_add_prob,0.5,V1,1,43,9.94113,-8.17289,5.00509,14,0
node_add_prob,0.5,V1,1,44,9.94113,-8.03512,5.16102,14,0
node_add_prob,0.5,V1,1,45,9.94113,-8.11122,5.13045,14,0
node_add_prob,0.5,V1,1,46,9.94113,-7.97957,5.18244,14,0
node_add_prob,0.5,V1,1,47,7.04113,-7.60358,4.48354,14,0
node_add_prob,0.5,V1,1,48,7.04113,-8.11299,4.60119,12,0
node_add_prob,0.5,V1,1,49,7.04113,-7.61806,4.47139,12,0
node_add_prob,0.5,V1,1,50,7.04113,-7.84858,4.48925,12,0
node_add_prob,0.5,V1,1,51,-0.8496,-7.92633,4.47584,13,0
node_add_prob,0.5,V1,1,52,-0.8496,-7.31137,4.1566,12,0
node_add_prob,0.5,V1,1,53,-0.8496,-7.5559,4.216,13,0
node_add_prob,0.5,V1,1,54,-0.8496,-7.54788,4.25268,13,0
node_add_prob,0.5,V1,1,55,-0.8496,-7.54835,4.29402,11,0
node_add_prob,0.5,V1,1,56,-0.8496,-7.57386,4.33328,12,0
node_add_prob,0.5,V1,1,57,-0.8496,-7.57895,4.29032,12,0
node_add_prob,0.5,V1,1,58,-0.8496,-7.40891,4.15068,12,0
node_add_prob,0.5,V1,1,59,-0.8496,-7.33303,4.18383,15,0
node_add_prob,0.5,V1,1,60,-0.8496,-7.74736,4.36592,15,0
node_add_prob,0.5,V1,1,61,-0.8496,-7.35145,4.25105,14,0
node_add_prob,0.5,V1,1,62,-0.8496,-7.33861,4.1852,16,0
node_add_prob,0.5,V1,1,63,-0.8496,-7.54448,4.31205,14,0
node_add_prob,0.5,V1,1,64,-4.75562,-7.43753,4.26833,16,0
node_add_prob,0.5,V1,1,65,-4.75562,-7.27457,4.12917,19,0
node_add_prob,0.5,V1,1,66,-4.75562,-7.30394,4.14696,19,0
node_add_prob,0.5,V1,1,67,-4.75562,-7.21946,4.10657,17,0
node_add_prob,0.5,V1,1,68,-4.75562,-7.36466,4.17736,16,0
node_add_prob,0.5,V1,1,69,-4.75562,-6.92559,3.87025,19,0
node_add_prob,0.5,V1,1,70,-4.75562,-7.06153,3.97102,20,0
node_add_prob,0.5,V1,1,71,-4.75562,-7.20284,4.09191,20,0
node_add_prob,0.5,V1,1,72,-4.75562,-7.20211,4.09318,20,0
node_add_prob,0.5,V1,1,73,-4.75562,-7.07093,3.99025,25,0
node_add_prob,0.5,V1,1,74,-4.75562,-7.11599,4.06454,30,0
node_add_prob,0.5,V1,1,75,-4.75562,-7.12695,4.0649,27,0
node_add_prob,0.5,V1,1,76,-4.75562,-6.99486,3.96876,27,0
node_add_prob,0.5,V1,1,77,-4.75562,-7.23479,4.02902,29,0
node_add_prob,0.5,V1,1,78,-4.75562,-7.08895,3.98674,28,0
node_add_prob,0.5,V1,1,79,-2.43108,-6.65586,3.71416,28,0
node_add_prob,0.5,V1,1,80,-2.43108,-7.40117,4.19704,25,0
node_add_prob,0.5,V1,1,81,-2.43108,-7.38805,4.25824,23,0
node_add_prob,0.5,V1,1,82,-2.43108,-7.44984,4.20343,24,0
node_add_prob,0.5,V1,1,83,-2.43108,-7.03474,3.95171,25,0
node_add_prob,0.5,V1,1,84,7.04113,-7.3745,4.24116,26,0
node_add_prob,0.5,V1,1,85,7.04113,-7.32639,4.14509,24,0
node_add_prob,0.5,V1,1,86,7.04113,-7.35247,4.16524,26,0
node_add_prob,0.5,V1,1,87,7.04113,-7.23333,4.10407,27,0
node_add_prob,0.5,V1,1,88,7.04113,-7.23239,4.23721,26,0
node_add_prob,0.5,V1,1,89,7.04113,-7.28726,4.26978,25,0
node_add_prob,0.5,V1,1,90,7.04113,-7.36137,4.39512,21,0
node_add_prob,0.5,V1,1,91,7.04113,-6.91213,4.2821,21,0
node_add_prob,0.5,V1,1,92,7.04113,-7.18016,4.47791,21,0
node_add_prob,0.5,V1,1,93,7.04113,-7.00982,4.33299,20,0
node_add_prob,0.5,V1,1,94,7.04113,-7.26119,4.45217,18,0
node_add_prob,0.5,V1,1,95,7.04113,-7.27114,4.66472,17,0
node_add_prob,0.5,V1,1,96,7.04113,-7.27442,4.79648,19,0
node_add_prob,0.5,V1,1,97,7.04113,-7.07711,4.57554,17,0
node_add_prob,0.5,V1,1,98,7.04113,-7.16332,4.73247,19,0
node_add_prob,0.5,V1,1,99,7.04113,-6.92591,4.77583,17,0
node_add_prob,0.5,V1,2,0,-6.80768,-14.67442,1.10739,13,0
node_add_prob,0.5,V1,2,1,-0.73108,-13.88593,1.11554,13,0
node_add_prob,0.5,V1,2,2,13.94113,-13.72904,1.39481,13,0
node_add_prob,0.5,V1,2,3,13.94113,-13.54847,1.72847,13,0
node_add_prob,0.5,V1,2,4,13.94113,-13.56181,1.95844,13,0
node_add_prob,0.5,V1,2,5,13.94113,-13.48223,1.98008,13,0
node_add_prob,0.5,V1,2,6,13.94113,-13.34268,2.35002,13,0
node_add_prob,0.5,V1,2,7,17.64113,-13.01378,3.14105,13,0
node_add_prob,0.5,V1,2,8,17.64113,-12.86693,3.36265,13,0
node_add_prob,0.5,V1,2,9,17.64113,-12.71308,3.64826,14,0
node_add_prob,0.5,V1,2,10,17.64113,-12.45681,4.32473,15,0
node_add_prob,0.5,V1,2,11,17.84113,-11.8837,5.15371,16,0
node_add_prob,0.5,V1,2,12,17.84113,-11.57316,5.40909,16,0
node_add_prob,0.5,V1,2,13,17.84113,-11.36098,5.62897,16,0
node_add_prob,0.5,V1,2,14,17.84113,-10.96084,6.08061,19,0
node_add_prob,0.5,V1,2,15,43.94113,-10.4832,6.69568,19,1
node_add_prob,0.5,V1,3,0,-0.3744,-14.44937,2.43218,12,0
node_add_prob,0.5,V1,3,1,4.88563,-12.04761,3.33309,12,0
node_add_prob,0.5,V1,3,2,4.88563,-11.24086,3.33153,12,0
node_add_prob,0.5,V1,3,3,7.74113,-10.91584,3.42177,12,0
node_add_prob,0.5,V1,3,4,14.17887,-10.72511,3.81423,12,0
node_add_prob,0.5,V1,3,5,14.17887,-10.61889,4.1478,12,0
node_add_prob,0.5,V1,3,6,14.34113,-10.04467,4.61022,12,0
node_add_prob,0.5,V1,3,7,19.9127,-10.1135,5.17793,12,0
node_add_prob,0.5,V1,3,8,19.9127,-9.4926,5.606,12,0
node_add_prob,0.5,V1,3,9,19.9127,-9.47656,5.56001,12,0
node_add_prob,0.5,V1,3,10,19.9127,-8.68118,6.3513,12,0
node_add_prob,0.5,V1,3,11,19.9127,-7.72855,6.85428,14,0
node_add_prob,0.5,V1,3,12,43.94113,-6.72484,7.29292,15,1
node_add_prob,0.5,V1,4,0,-8.11793,-14.76882,1.05904,14,0
node_add_prob,0.5,V1,4,1,-3.60051,-13.77378,1.41416,14,0
node_add_prob,0.5,V1,4,2,-2.24567,-13.26514,1.65317,14,0
node_add_prob,0.5,V1,4,3,2.31483,-13.04974,1.94115,14,0
node_add_prob,0.5,V1,4,4,4.64113,-12.78522,2.3547,14,0
node_add_prob,0.5,V1,4,5,5.38478,-12.78229,2.50671,15,0
node_add_prob,0.5,V1,4,6,9.94113,-12.43717,3.08731,16,0
node_add_prob,0.5,V1,4,7,9.94113,-12.3074,3.46905,19,0
node_add_prob,0.5,V1,4,8,10.04113,-12.16894,3.67586,19,0
node_add_prob,0.5,V1,4,9,10.04113,-11.87326,4.09508,19,0
node_add_prob,0.5,V1,4,10,10.04113,-11.94688,3.96671,19,0
node_add_prob,0.5,V1,4,11,10.04113,-11.81306,4.04376,19,0
node_add_prob,0.5,V1,4,12,10.04113,-11.74025,4.14808,19,0
node_add_prob,0.5,V1,4,13,10.04113,-11.65255,4.41939,19,0
node_add_prob,0.5,V1,4,14,17.44113,-11.33839,4.59643,19,0
node_add_prob,0.5,V1,4,15,17.44113,-11.13823,4.89325,20,0
node_add_prob,0.5,V1,4,16,17.64113,-11.05322,5.04905,20,0
node_add_prob,0.5,V1,4,17,17.64113,-10.92005,4.90265,22,0
node_add_prob,0.5,V1,4,18,17.64113,-10.6832,5.2922,22,0
node_add_prob,0.5,V1,4,19,17.64113,-10.52602,5.21974,23,0
node_add_prob,0.5,V1,4,20,17.64113,-10.52286,5.18102,23,0
node_add_prob,0.5,V1,4,21,17.64113,-10.43567,5.28908,23,0
node_add_prob,0.5,V1,4,22,17.64113,-10.17653,5.6505,22,0
node_add_prob,0.5,V1,4,23,17.64113,-10.24854,5.49522,24,0
node_add_prob,0.5,V1,4,24,17.64113,-9.92887,5.7219,22,0
node_add_prob,0.5,V1,4,25,17.64113,-9.98576,6.01294,20,0
node_add_prob,0.5,V1,4,26,17.64113,-9.95791,6.0456,21,0
node_add_prob,0.5,V1,4,27,17.64113,-10.02114,5.83907,19,0
node_add_prob,0.5,V1,4,28,17.64113,-10.02444,5.78271,16,0
node_add_prob,0.5,V1,4,29,17.64113,-9.89708,5.96859,16,0
node_add_prob,0.5,V1,4,30,17.64113,-10.21201,5.78005,16,0
node_add_prob,0.5,V1,4,31,17.64113,-9.7513,6.08345,15,0
node_add_prob,0.5,V1,4,32,10.14113,-9.90186,6.02359,15,0
node_add_prob,0.5,V1,4,33,10.14113,-9.77893,5.94413,15,0
node_add_prob,0.5,V1,4,34,10.14113,-9.46525,5.91292,15,0
node_add_prob,0.5,V1,4,35,10.14113,-9.56734,5.80238,14,0
node_add_prob,0.5,V1,4,36,10.14113,-9.67255,5.77469,13,0
node_add_prob,0.5,V1,4,37,10.14113,-9.47105,5.98403,12,0
node_add_prob,0.5,V1,4,38,10.14113,-9.14308,6.12663,10,0
node_add_prob,0.5,V1,4,39,17.44113,-9.08888,6.13451,10,0
node_add_prob,0.5,V1,4,40,17.44113,-9.0568,6.20087,8,0
node_add_prob,0.5,V1,4,41,17.44113,-9.25145,6.0082,11,0
node_add_prob,0.5,V1,4,42,17.44113,-9.27138,5.98142,14,0
node_add_prob,0.5,V1,4,43,17.44113,-8.54319,6.54878,13,0
node_add_prob,0.5,V1,4,44,17.44113,-8.10605,6.77628,13,0
node_add_prob,0.5,V1,4,45,17.44113,-7.99717,6.92062,15,0
node_add_prob,0.5,V1,4,46,17.44113,-7.52716,7.20571,15,0
node_add_prob,0.5,V1,4,47,17.44113,-8.20944,6.98277,14,0
node_add_prob,0.5,V1,4,48,17.44113,-8.22979,6.80775,14,0
node_add_prob,0.5,V1,4,49,17.44113,-8.05941,7.04923,14,0
node_add_prob,0.5,V1,4,50,17.44113,-7.95413,7.17639,14,0
node_add_prob,0.5,V1,4,51,20.94113,-7.75813,7.25177,15,0
node_add_prob,0.5,V1,4,52,20.94113,-8.29574,6.91489,14,0
node_add_prob,0.5,V1,4,53,20.94113,-7.9544,7.07633,15,0
node_add_prob,0.5,V1,4,54,20.94113,-8.30126,7.02761,15,0
node_add_prob,0.5,V1,4,55,20.94113,-8.26578,6.69492,15,0
node_add_prob,0.5,V1,4,56,20.94113,-8.19502,6.9307,16,0
node_add_prob,0.5,V1,4,57,20.94113,-7.87963,6.75437,16,0
node_add_prob,0.5,V1,4,58,20.94113,-8.36849,6.36347,14,0
node_add_prob,0.5,V1,4,59,20.94113,-7.71947,6.60081,15,0
node_add_prob,0.5,V1,4,60,20.94113,-7.7106,6.90479,15,0
node_add_prob,0.5,V1,4,61,20.94113,-7.96157,6.88289,14,0
node_add_prob,0.5,V1,4,62,20.94113,-7.38115,7.03898,13,0
node_add_prob,0.5,V1,4,63,20.94113,-6.94547,7.13018,14,0
node_add_prob,0.5,V1,4,64,20.94113,-7.02488,7.19878,14,0
node_add_prob,0.5,V1,4,65,20.94113,-6.6295,7.35354,13,0
node_add_prob,0.5,V1,4,66,20.94113,-6.83338,7.21624,13,0
node_add_prob,0.5,V1,4,67,20.94113,-6.89292,7.62511,13,0
node_add_prob,0.5,V1,4,68,20.94113,-6.64052,7.52755,13,0
node_add_prob,0.5,V1,4,69,20.94113,-6.63259,7.61771,13,0
node_add_prob,0.5,V1,4,70,20.94113,-6.88446,7.47813,13,0
node_add_prob,0.5,V1,4,71,20.94113,-6.62556,7.58039,14,0
node_add_prob,0.5,V1,4,72,20.94113,-6.67261,7.52038,15,0
node_add_prob,0.5,V1,4,73,20.94113,-6.76126,7.40451,14,0
node_add_prob,0.5,V1,4,74,20.94113,-6.41744,7.59581,14,0
node_add_prob,0.5,V1,4,75,20.94113,-5.56447,7.83424,10,0
node_add_prob,0.5,V1,4,76,10.34113,-6.09224,7.93528,9,0
node_add_prob,0.5,V1,4,77,10.34113,-6.19652,7.85609,9,0
node_add_prob,0.5,V1,4,78,10.34113,-5.50206,8.01723,8,0
node_add_prob,0.5,V1,4,79,10.34113,-6.10107,7.73663,10,0
node_add_prob,0.5,V1,4,80,10.34113,-5.66515,7.95993,11,0
node_add_prob,0.5,V1,4,81,10.34113,-5.28333,7.97084,11,0
node_add_prob,0.5,V1,4,82,10.34113,-5.28336,8.02547,13,0
node_add_prob,0.5,V1,4,83,10.34113,-5.44364,7.79441,13,0
node_add_prob,0.5,V1,4,84,10.34113,-5.13928,8.01643,12,0
node_add_prob,0.5,V1,4,85,10.34113,-4.74713,8.15592,13,0
node_add_prob,0.5,V1,4,86,10.34113,-4.66104,8.05746,13,0
node_add_prob,0.5,V1,4,87,10.34113,-4.76321,7.94732,12,0
node_add_prob,0.5,V1,4,88,10.34113,-4.6092,7.92446,13,0
node_add_prob,0.5,V1,4,89,10.34113,-4.85423,8.01455,14,0
node_add_prob,0.5,V1,4,90,10.34113,-4.44262,7.96503,15,0
node_add_prob,0.5,V1,4,91,10.34113,-4.76866,8.01719,14,0
node_add_prob,0.5,V1,4,92,10.34113,-4.9645,7.83391,15,0
node_add_prob,0.5,V1,4,93,10.34113,-4.52003,8.04395,15,0
node_add_prob,0.5,V1,4,94,10.34113,-4.28215,7.97874,17,0
node_add_prob,0.5,V1,4,95,10.34113,-4.58176,8.14932,15,0
node_add_prob,0.5,V1,4,96,10.34113,-4.34902,8.05285,14,0
node_add_prob,0.5,V1,4,97,10.34113,-4.63884,8.00473,13,0
node_add_prob,0.5,V1,4,98,10.34113,-4.34783,8.12277,11,0
node_add_prob,0.5,V1,4,99,6.37506,-3.70425,8.05015,12,0
node_add_prob,0.5,V1,5,0,7.74113,-15.01455,1.46829,13,0
node_add_prob,0.5,V1,5,1,7.74113,-13.80382,2.3345,13,0
node_add_prob,0.5,V1,5,2,11.74309,-12.97418,3.52016,13,0
node_add_prob,0.5,V1,5,3,43.94113,-12.54434,4.33811,13,1
node_add_prob,0.5,V1,6,0,1.67316,-13.81401,2.8243,16,0
node_add_prob,0.5,V1,6,1,2.94932,-11.002,3.69368,16,0
node_add_prob,0.5,V1,6,2,4.5623,-9.77752,3.74079,16,0
node_add_prob,0.5,V1,6,3,17.64113,-9.82347,3.98396,16,0
node_add_prob,0.5,V1,6,4,17.64113,-9.69083,4.1648,16,0
node_add_prob,0.5,V1,6,5,17.64113,-9.64799,4.16773,16,0
node_add_prob,0.5,V1,6,6,17.64113,-9.50095,4.20292,16,0
node_add_prob,0.5,V1,6,7,19.03557,-9.29422,4.73106,16,0
node_add_prob,0.5,V1,6,8,19.03557,-9.42943,4.40059,16,0
node_add_prob,0.5,V1,6,9,19.03557,-9.05532,4.67941,16,0
node_add_prob,0.5,V1,6,10,19.03557,-8.97101,5.17185,16,0
node_add_prob,0.5,V1,6,11,19.03557,-8.68269,5.02958,16,0
node_add_prob,0.5,V1,6,12,19.03557,-8.95582,5.30904,16,0
node_add_prob,0.5,V1,6,13,19.03557,-8.85807,5.40359,16,0
node_add_prob,0.5,V1,6,14,19.03557,-8.9741,5.44633,16,0
node_add_prob,0.5,V1,6,15,19.03557,-8.39987,5.71682,16,0
node_add_prob,0.5,V1,6,16,19.03557,-8.1887,6.03135,16,0
node_add_prob,0.5,V1,6,17,19.03557,-8.31967,6.28644,16,0
node_add_prob,0.5,V1,6,18,19.03557,-7.77197,6.24065,16,0
node_add_prob,0.5,V1,6,19,19.03557,-8.04605,5.79652,15,0
node_add_prob,0.5,V1,6,20,19.03557,-7.95404,5.89828,15,0
node_add_prob,0.5,V1,6,21,19.03557,-7.44847,6.3502,14,0
node_add_prob,0.5,V1,6,22,22.24113,-7.47681,6.57115,13,0
node_add_prob,0.5,V1,6,23,43.94113,-7.03204,6.93699,15,1
node_add_prob,0.5,V1,7,0,-9.28422,-15.05477,1.11755,13,0
node_add_prob,0.5,V1,7,1,-3.0806,-13.92374,1.68003,13,0
node_add_prob,0.5,V1,7,2,-2.8806,-13.41425,1.84175,13,0
node_add_prob,0.5,V1,7,3,1.33615,-13.37871,2.2782,13,0
node_add_prob,0.5,V1,7,4,6.04113,-13.14691,2.40531,13,0
node_add_prob,0.5,V1,7,5,6.04113,-13.02839,2.62307,13,0
node_add_prob,0.5,V1,7,6,6.04113,-12.7206,2.96072,13,0
node_add_prob,0.5,V1,7,7,11.01098,-12.23361,3.50665,14,0
node_add_prob,0.5,V1,7,8,11.01098,-11.79226,4.05238,14,0
node_add_prob,0.5,V1,7,9,13.24113,-11.53962,4.48172,14,0
node_add_prob,0.5,V1,7,10,13.24113,-11.13851,4.8087,14,0
node_add_prob,0.5,V1,7,11,13.24113,-10.69462,5.01063,14,0
node_add_prob,0.5,V1,7,12,13.24113,-10.58865,5.2086,14,0
node_add_prob,0.5,V1,7,13,13.24113,-10.32068,5.40594,14,0
node_add_prob,0.5,V1,7,14,19.84113,-10.43056,5.56197,14,0
node_add_prob,0.5,V1,7,15,19.84113,-10.5042,5.77599,14,0
node_add_prob,0.5,V1,7,16,19.84113,-9.671,6.03199,14,0
node_add_prob,0.5,V1,7,17,19.84113,-9.73053,6.24505,14,0
node_add_prob,0.5,V1,7,18,19.84113,-9.25593,6.38978,16,0
node_add_prob,0.5,V1,7,19,19.84113,-9.03197,6.60377,18,0
node_add_prob,0.5,V1,7,20,19.84113,-9.18942,6.78697,18,0
node_add_prob,0.5,V1,7,21,19.84113,-8.66053,6.7409,21,0
node_add_prob,0.5,V1,7,22,19.84113,-8.92438,6.65359,21,0
node_add_prob,0.5,V1,7,23,19.84113,-8.72787,6.78437,21,0
node_add_prob,0.5,V1,7,24,19.84113,-8.42385,7.12278,25,0
node_add_prob,0.5,V1,7,25,19.84113,-8.45768,7.07744,24,0
node_add_prob,0.5,V1,7,26,20.04113,-7.7039,7.21251,24,0
node_add_prob,0.5,V1,7,27,20.04113,-8.48494,7.3732,24,0
node_add_prob,0.5,V1,7,28,20.04113,-7.80055,7.26788,24,0
node_add_prob,0.5,V1,7,29,20.04113,-7.89594,7.4259,24,0
node_add_prob,0.5,V1,7,30,20.04113,-7.6785,7.66181,24,0
node_add_prob,0.5,V1,7,31,20.04113,-7.31977,7.59541,23,0
node_add_prob,0.5,V1,7,32,20.04113,-7.73995,7.62098,23,0
node_add_prob,0.5,V1,7,33,20.04113,-8.15304,7.37502,19,0
node_add_prob,0.5,V1,7,34,20.04113,-7.44804,7.38834,19,0
node_add_prob,0.5,V1,7,35,20.04113,-7.78989,7.29923,18,0
node_add_prob,0.5,V1,7,36,20.04113,-7.66215,7.07698,18,0
node_add_prob,0.5,V1,7,37,20.04113,-7.97564,7.22893,18,0
node_add_prob,0.5,V1,7,38,20.04113,-7.66893,7.15891,18,0
node_add_prob,0.5,V1,7,39,20.04113,-7.66015,7.0329,17,0
node_add_prob,0.5,V1,7,40,20.04113,-7.86268,7.34083,16,0
node_add_prob,0.5,V1,7,41,20.04113,-7.88331,7.0735,14,0
node_add_prob,0.5,V1,7,42,19.84113,-7.49159,6.95338,12,0
node_add_prob,0.5,V1,7,43,11.21098,-7.62043,6.67873,13,0
node_add_prob,0.5,V1,7,44,11.21098,-6.98197,7.00188,14,0
node_add_prob,0.5,V1,7,45,11.11098,-7.46699,6.82323,13,0
node_add_prob,0.5,V1,7,46,11.11098,-7.32441,7.05721,13,0
node_add_prob,0.5,V1,7,47,18.05596,-7.4345,7.33997,13,0
node_add_prob,0.5,V1,7,48,18.05596,-7.49454,7.19196,13,0
node_add_prob,0.5,V1,7,49,18.05596,-7.39241,7.21812,13,0
node_add_prob,0.5,V1,7,50,18.05596,-7.15432,7.3145,13,0
node_add_prob,0.5,V1,7,51,18.05596,-7.10903,7.34112,15,0
node_add_prob,0.5,V1,7,52,18.05596,-7.21995,7.35686,15,0
node_add_prob,0.5,V1,7,53,18.05596,-7.25164,7.15958,14,0
node_add_prob,0.5,V1,7,54,18.05596,-7.54324,7.02759,14,0
node_add_prob,0.5,V1,7,55,18.05596,-7.08631,7.0348,16,0
node_add_prob,0.5,V1,7,56,18.05596,-7.01182,6.93018,15,0
node_add_prob,0.5,V1,7,57,18.05596,-6.51341,7.07567,16,0
node_add_prob,0.5,V1,7,58,18.05596,-6.96143,7.19906,16,0
node_add_prob,0.5,V1,7,59,18.05596,-6.87731,7.40393,17,0
node_add_prob,0.5,V1,7,60,18.05596,-6.87655,7.46431,15,0
node_add_prob,0.5,V1,7,61,18.05596,-6.77753,7.75859,15,0
node_add_prob,0.5,V1,7,62,18.05596,-6.34784,7.9928,14,0
node_add_prob,0.5,V1,7,63,15.44113,-5.88037,7.88359,14,0
node_add_prob,0.5,V1,7,64,19.84113,-6.20705,7.62416,14,0
